"FLIGHT_KEY","TAIL_NUMBER","FLIGHT_NUMBER","CANCELLED","DIVERTED","ORIGIN_AIRPORT","DESTINATION_AIRPORT","CUSTOMER_ID","THE_YEAR","THE_MONTH","THE_DAY","DB_SOURCE"
"83","unknown","84","1","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"2623","N3DFAA","84","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"3718","N947UW","2128","0","0","JFK","BOS","107","2018","3","22","FLIGHT_2018"
"2330","N124US","2069","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"3420","N827AW","1715","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"4117","N919AT","2674","0","0","JFK","BOS","105","2018","5","19","FLIGHT_2018"
"1908","N836AW","1723","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"3011","N750UW","1856","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"4115","N893AT","2668","0","0","JFK","BOS","103","2018","5","19","FLIGHT_2018"
"4382","N953AT","2686","0","0","JFK","BOS","107","2018","5","20","FLIGHT_2018"
"5100","N3KAAA","193","1","0","JFK","BOS","106","2017","3","20","FLYU_FLIGHTS"
"2242","N154UW","413","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"139","N3JHAA","193","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"1953","N150UW","600","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"2972","N180US","600","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2561","N3EUAA","2580","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"1737","N745VJ","2070","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"3502","N107US","416","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"2855","N3BEAA","84","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"2952","N3KDAA","84","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"3231","N3CWAA","235","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"4376","N953AT","2670","0","0","JFK","BOS","101","2018","5","20","FLIGHT_2018"
"13","N3ELAA","193","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"1691","N3DNAA","330","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"2961","N756US","1784","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"3064","N751UW","1986","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"2096","N919US","600","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"2982","N104UW","2069","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"575","N3ELAA","178","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"1082","N3BFAA","199","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"5055","N3LNAA","1443","0","0","JFK","BOS","109","2017","9","2","FLYU_FLIGHTS"
"1251","N3BRAA","199","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"3863","N958UW","2141","0","0","JFK","BOS","104","2018","2","24","FLIGHT_2018"
"4268","N959UW","2156","0","0","JFK","BOS","105","2018","6","18","FLIGHT_2018"
"4036","N891AT","2686","0","0","JFK","BOS","101","2018","5","6","FLIGHT_2018"
"4726","N953UW","2156","0","0","JFK","BOS","10","2018","7","31","FLIGHT_2018"
"4883","N946UW","2152","0","0","JFK","BOS","103","2018","11","3","FLIGHT_2018"
"939","N3GNAA","1443","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"1145","N3KKAA","330","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"2487","N830AW","2019","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"4481","N985AT","2688","0","0","JFK","BOS","107","2018","6","5","FLIGHT_2018"
"4763","N957AT","2669","0","0","JFK","BOS","103","2018","8","10","FLIGHT_2018"
"111","N3AWAA","291","0","0","JFK","AUS","102","2017","1","1","FLIGHT_2017"
"1464","N703UW","2063","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"3737","N985AT","2688","0","0","JFK","BOS","104","2018","3","25","FLIGHT_2018"
"3658","N995AT","2690","0","0","JFK","BOS","106","2018","1","22","FLIGHT_2018"
"1619","N755US","1715","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"3705","N922AT","2666","0","0","JFK","BOS","105","2018","3","20","FLIGHT_2018"
"4061","N923AT","2674","0","0","JFK","BOS","104","2018","5","11","FLIGHT_2018"
"4932","N946UW","2158","0","0","JFK","BOS","108","2018","11","16","FLIGHT_2018"
"2375","N182UW","883","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"2040","N110UW","1869","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"2711","N3DWAA","67","0","0","JFK","AUS","104","2017","1","1","FLIGHT_2017"
"3047","N3JPAA","67","0","0","JFK","AUS","100","2017","1","1","FLIGHT_2017"
"3201","N163US","1831","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2114","N702UW","1770","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"4769","N958UW","2151","0","0","JFK","BOS","109","2018","8","12","FLIGHT_2018"
"1297","N3KKAA","330","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"1341","N3GDAA","199","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"1460","N923US","2057","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"286","N3GNAA","1653","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"390","N3DMAA","193","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"1139","N769US","1922","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"3097","N794AA","144","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"3454","N3DFAA","235","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"4892","N985AT","2674","0","0","JFK","BOS","101","2018","11","4","FLIGHT_2018"
"538","N3BMAA","84","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"3122","N813AW","1793","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3592","N969AT","2668","0","0","JFK","BOS","106","2018","2","5","FLIGHT_2018"
"4493","N966AT","2690","0","0","JFK","BOS","108","2018","6","8","FLIGHT_2018"
"3389","N757UW","2019","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"2843","N124US","2069","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"3069","N982VJ","1946","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"1001","N582UW","670","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"4438","N891AT","2678","0","0","JFK","BOS","108","2018","5","29","FLIGHT_2018"
"326","N3CGAA","84","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"5038","N3BXAA","67","0","0","JFK","AUS","102","2017","5","22","FLYU_FLIGHTS"
"560","N3CPAA","67","0","0","JFK","AUS","101","2017","1","1","FLIGHT_2017"
"1363","N3GRAA","330","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"2428","N3MVAA","235","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"2510","N553UW","1772","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"2213","N3DFAA","330","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"2220","N3KSAA","67","0","0","JFK","AUS","109","2017","1","1","FLIGHT_2017"
"922","N3JCAA","199","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1613","N3EXAA","330","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"4008","N971AT","2692","0","0","JFK","BOS","106","2018","5","1","FLIGHT_2018"
"3415","N912UY","1831","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"3636","N977AT","2686","0","0","JFK","BOS","106","2018","1","20","FLIGHT_2018"
"1512","N182UW","1970","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"1940","N195UW","413","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"3193","N832AW","2019","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"248","N3ESAA","2314","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"2663","N3BAAA","2580","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"4626","N979AT","2677","0","0","JFK","BOS","108","2018","9","13","FLIGHT_2018"
"1208","N760US","1849","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2523","N753US","1784","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"2868","N572UW","1857","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"1049","N3HPAA","330","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"3434","N825AW","2069","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"3997","N910AT","2690","0","0","JFK","BOS","106","2018","4","30","FLIGHT_2018"
"1943","N152UW","670","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"4607","N910AT","2692","0","0","JFK","BOS","100","2018","9","6","FLIGHT_2018"
"4236","N961UW","2118","0","0","JFK","BOS","106","2018","6","12","FLIGHT_2018"
"230","N3AAAA","2314","1","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"1054","N820AW","1715","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"4170","N986AT","2696","0","0","JFK","BOS","104","2018","4","16","FLIGHT_2018"
"1391","N108UW","2069","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"1445","N3CJAA","235","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"3936","N927AT","2692","0","0","JFK","BOS","100","2018","3","11","FLIGHT_2018"
"4246","N993AT","2674","0","0","JFK","BOS","105","2018","6","15","FLIGHT_2018"
"609","N3GEAA","84","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"1439","N3HCAA","199","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"3903","N944UW","2121","0","0","JFK","BOS","100","2018","3","5","FLIGHT_2018"
"4648","N982AT","2668","0","0","JFK","BOS","108","2018","9","19","FLIGHT_2018"
"866","N3ATAA","84","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"1856","N539UW","445","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"69","N3HYAA","291","0","0","JFK","AUS","104","2017","1","1","FLIGHT_2017"
"1719","N556UW","1737","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"2235","N754UW","1715","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"3211","N107US","416","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"273","N3AGAA","84","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"3368","N524UW","2042","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"4085","N989AT","2668","0","0","JFK","BOS","106","2018","5","14","FLIGHT_2018"
"730","N3DPAA","335","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"1637","N3EWAA","67","0","0","JFK","AUS","108","2017","1","1","FLIGHT_2017"
"4556","N968AT","2667","0","0","JFK","BOS","104","2018","8","21","FLIGHT_2018"
"2867","N523UW","600","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"4679","N963UW","2128","0","0","JFK","BOS","107","2018","7","17","FLIGHT_2018"
"2680","N3JTAA","2580","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"367","N3GHAA","1096","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"1812","N3BTAA","1443","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"181","N3EKAA","1096","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"5059","N3DEAA","235","0","0","JFK","BOS","104","2017","11","14","FLYU_FLIGHTS"
"778","N3BGAA","2314","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"3254","N715UW","1986","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3513","N975AT","2672","0","0","JFK","BOS","108","2018","1","6","FLIGHT_2018"
"2985","N3CLAA","199","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"3048","N834AW","1986","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2798","N765US","1793","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"3179","N121UW","416","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2905","N186US","1970","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"4633","N958UW","2151","0","0","JFK","BOS","104","2018","9","15","FLIGHT_2018"
"372","N3ESAA","193","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"1882","N583UW","670","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"2198","N971UY","1862","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"3489","N740UW","852","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"4490","N963AT","2668","0","0","JFK","BOS","105","2018","6","8","FLIGHT_2018"
"241","N3CDAA","291","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"3104","N154UW","600","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"1509","N3GGAA","84","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"2727","N3CFAA","199","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"3226","N3EMAA","67","0","0","JFK","AUS","104","2017","1","1","FLIGHT_2017"
"374","N3JMAA","291","0","0","JFK","AUS","102","2017","1","1","FLIGHT_2017"
"1077","N3GRAA","84","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"1094","N3DRAA","330","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"1997","N124US","2069","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"2451","N748UW","1842","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"503","N3ADAA","335","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"1656","N3AMAA","84","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"283","N3JHAA","291","0","0","JFK","AUS","105","2017","1","1","FLIGHT_2017"
"958","N150UW","1922","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"3577","N986AT","2666","0","0","JFK","BOS","106","2018","1","16","FLIGHT_2018"
"4038","N929AT","2668","0","0","JFK","BOS","103","2018","5","7","FLIGHT_2018"
"4929","N923AT","2690","0","0","JFK","BOS","105","2018","11","15","FLIGHT_2018"
"4952","N947UW","2146","0","0","JFK","BOS","106","2018","11","20","FLIGHT_2018"
"1562","N534UW","413","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"2171","N578UW","1970","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"164","N3JEAA","291","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"3191","N3HPAA","199","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"3663","N989AT","2680","0","0","JFK","BOS","100","2018","1","23","FLIGHT_2018"
"973","N3BBAA","67","0","0","JFK","AUS","109","2017","1","1","FLIGHT_2017"
"1697","N837AW","1715","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"4890","N944UW","2156","0","0","JFK","BOS","10","2018","11","4","FLIGHT_2018"
"258","N3FFAA","1096","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1272","N3BBAA","84","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"1948","N765US","1715","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"3578","N924AT","2684","0","0","JFK","BOS","103","2018","1","29","FLIGHT_2018"
"4275","N716EV","4937","0","0","JFK","BHM","101","2018","6","19","FLIGHT_2018"
"3975","N956AT","2668","0","0","JFK","BOS","106","2018","3","17","FLIGHT_2018"
"1245","N755US","1715","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"3422","N3ALAA","67","0","0","JFK","AUS","108","2017","1","1","FLIGHT_2017"
"825","N3ABAA","2314","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"2031","N716UW","829","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"5093","N3CDAA","2314","1","0","JFK","BOS","109","2017","3","3","FLYU_FLIGHTS"
"3202","N3EHAA","330","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"4787","N899AT","2673","0","0","JFK","BOS","107","2018","12","4","FLIGHT_2018"
"686","N3FPAA","235","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"1351","N3EKAA","330","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"794","N3GWAA","291","0","0","JFK","AUS","102","2017","1","1","FLIGHT_2017"
"3361","N3MXAA","235","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"3735","N925AT","2676","0","0","JFK","BOS","102","2018","3","25","FLIGHT_2018"
"3033","N922US","600","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"3256","N197UW","600","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"4262","N967AT","2680","0","0","JFK","BOS","10","2018","6","17","FLIGHT_2018"
"4333","N755EV","5069","0","0","JFK","BHM","104","2018","7","1","FLIGHT_2018"
"4915","N926AT","2670","0","0","JFK","BOS","102","2018","11","12","FLIGHT_2018"
"2465","N3FUAA","330","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"3480","N789AA","391","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"2706","N3CSAA","330","1","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3554","N946UW","2158","0","0","JFK","BOS","105","2018","1","12","FLIGHT_2018"
"4526","N948UW","2141","0","0","JFK","BOS","107","2018","8","14","FLIGHT_2018"
"2112","N752US","2070","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"4597","N966AT","2684","0","0","JFK","BOS","101","2018","9","2","FLIGHT_2018"
"4941","N893AT","2672","0","0","JFK","BOS","106","2018","11","18","FLIGHT_2018"
"1906","N3GXAA","199","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"4677","N958UW","2141","0","0","JFK","BOS","105","2018","7","17","FLIGHT_2018"
"167","N3ATAA","1653","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"233","unknown","193","1","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"3497","N789AA","391","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"4172","N896AT","2680","0","0","JFK","BOS","106","2018","4","17","FLIGHT_2018"
"4784","N950UW","2168","0","0","JFK","BOS","104","2018","12","4","FLIGHT_2018"
"119","N3HSAA","84","1","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"1541","N151UW","600","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"2747","N769US","1793","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"4387","N600QX","5169","0","0","JFK","BHM","101","2018","5","20","FLIGHT_2018"
"2307","N587UW","413","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"3344","N821AW","872","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"3602","N892AT","2688","0","0","JFK","BOS","105","2018","2","6","FLIGHT_2018"
"5107","N3FCAA","84","1","0","JFK","BOS","103","2017","7","30","FLYU_FLIGHTS"
"2179","N562UW","600","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2861","N3KWAA","2580","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"1138","N170US","1737","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"1545","N151UW","413","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"3325","N806AW","2111","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"1461","N3KCAA","84","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"55","N3HTAA","193","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"1612","N3BEAA","84","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"3394","N723UW","1795","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"2762","N109UW","1919","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"1045","N705UW","1770","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"1131","N123UW","2069","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"2676","N153UW","1831","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"4517","N607AT","2690","0","0","JFK","BOS","10","2018","6","11","FLIGHT_2018"
"1205","N161UW","670","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"1463","N3HLAA","330","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"1517","N3MDAA","199","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"1396","N755US","1723","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"2767","N199UW","2057","0","0","JFK","CLT","105","2017","1","1","FLIGHT_2017"
"3504","N608QX","5038","0","0","JFK","BHM","10","2018","1","2","FLIGHT_2018"
"3617","N995AT","2676","0","0","JFK","BOS","109","2018","1","16","FLIGHT_2018"
"1200","N802AW","2070","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"3385","N3DXAA","2580","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"966","N828AW","1849","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"1547","N3HLAA","330","1","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"1256","N3DMAA","143","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"2812","N191UW","600","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"3346","N181UW","2057","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"458","N3CJAA","335","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"4635","N948UW","2122","0","0","JFK","BOS","106","2018","9","16","FLIGHT_2018"
"4424","N927AT","2684","0","0","JFK","BOS","105","2018","5","26","FLIGHT_2018"
"95","N3JCAA","84","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"1381","N3KVAA","330","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"542","N3KAAA","67","0","0","JFK","AUS","105","2017","1","1","FLIGHT_2017"
"4130","N978AT","2678","0","0","JFK","BOS","108","2018","4","10","FLIGHT_2018"
"3614","N730EV","5074","0","0","JFK","BHM","106","2018","2","12","FLIGHT_2018"
"5044","N3AFAA","235","0","0","JFK","BOS","108","2017","6","20","FLYU_FLIGHTS"
"4711","N946UW","2168","0","0","JFK","BOS","106","2018","7","28","FLIGHT_2018"
"742","N3CTAA","335","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"4521","N947UW","2168","0","0","JFK","BOS","102","2018","8","14","FLIGHT_2018"
"1588","N807AW","1723","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"1860","N836AW","873","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2290","N185UW","413","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"3032","N123UW","416","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"3402","N3APAA","2580","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"2126","N118US","1919","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"3475","N923US","1831","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"4287","N607AT","2676","0","0","JFK","BOS","102","2018","6","23","FLIGHT_2018"
"3843","N371CA","5074","0","0","JFK","BHM","106","2018","2","19","FLIGHT_2018"
"800","N3HHAA","291","0","0","JFK","AUS","108","2017","1","1","FLIGHT_2017"
"2848","N813AW","2019","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"3894","N988AT","2686","0","0","JFK","BOS","102","2018","3","3","FLIGHT_2018"
"2862","N742PS","1715","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3686","N985AT","2672","0","0","JFK","BOS","101","2018","1","29","FLIGHT_2018"
"5091","N3FFAA","2314","1","0","JFK","BOS","107","2017","2","15","FLYU_FLIGHTS"
"566","N3KRAA","2314","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"1875","N3FAAA","67","0","0","JFK","AUS","109","2017","1","1","FLIGHT_2017"
"3815","N978AT","2666","0","0","JFK","BOS","105","2018","4","7","FLIGHT_2018"
"2936","N553UW","604","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"392","N3CSAA","291","0","0","JFK","AUS","109","2017","1","1","FLIGHT_2017"
"1318","N3EUAA","67","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"3058","N119US","1972","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"3978","N991AT","2680","0","0","JFK","BOS","109","2018","3","17","FLIGHT_2018"
"60","N3KJAA","1653","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"1546","N3KFAA","84","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"3496","N103US","1972","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"3590","N948UW","2140","0","0","JFK","BOS","104","2018","2","4","FLIGHT_2018"
"2170","N750UW","1842","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"4867","N997AT","2674","0","0","JFK","BOS","109","2018","9","29","FLIGHT_2018"
"4958","N975AT","2694","0","0","JFK","BOS","101","2018","11","23","FLIGHT_2018"
"1124","N710UW","1770","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"4012","N947UW","2136","0","0","JFK","BOS","10","2018","5","2","FLIGHT_2018"
"4442","N965UW","2141","0","0","JFK","BOS","101","2018","5","29","FLIGHT_2018"
"2686","N150UW","600","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"247","N3CXAA","291","0","0","JFK","AUS","102","2017","1","1","FLIGHT_2017"
"2157","N753US","1715","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2168","N155UW","604","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"5064","N795AA","199","0","0","JFK","BOS","109","2017","12","17","FLYU_FLIGHTS"
"593","N3JFAA","178","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"632","N3MBAA","2314","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"4352","N603AT","2669","0","0","JFK","BOS","101","2018","7","7","FLIGHT_2018"
"4356","N963UW","2141","0","0","JFK","BOS","105","2018","7","8","FLIGHT_2018"
"5037","N3EMAA","143","0","0","JFK","BOS","101","2017","5","21","FLYU_FLIGHTS"
"38","N3KYAA","1096","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"1260","N3GVAA","84","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"2480","N3HJAA","84","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"2724","N104UW","2069","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"4561","N938AT","2680","0","0","JFK","BOS","109","2018","8","24","FLIGHT_2018"
"1413","N3KKAA","235","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"3626","N947UW","2162","0","0","JFK","BOS","107","2018","1","19","FLIGHT_2018"
"1929","N3JAAA","235","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"2259","N584UW","413","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"2938","N765US","1842","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"67","N3FYAA","193","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1793","N3DJAA","199","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
